Date,City,NO2,O3,CO,PM2.5,AQI,Month,Wind_Speed,Precip,Temp,Target_AQI,AQI_Lag1,AQI_7Day_Mean
2020-02-18,Atlanta,17.058333,0.005588,0.7,6.9,29.0,2,5.248368,2.409448818897638,54.86,27.0,30.0,31.857142857142858
2020-02-18,Los Angeles,26.766667,0.041353,0.905556,23.3,75.0,2,6.220288,0.0,59.9,83.0,72.0,67.71428571428571
2020-02-19,Atlanta,20.070833,0.019118,0.570833,6.433333,27.0,2,7.77536,0.0905511811023622,55.04,30.0,29.0,31.285714285714285
2020-02-19,Los Angeles,24.125,0.036824,0.5,27.3,83.0,2,5.83152,0.0,61.52,78.0,75.0,72.14285714285714
2020-02-20,Atlanta,22.479167,0.023412,0.5,4.508333,30.0,2,12.051808,0.9409448818897638,44.96,36.0,27.0,32.285714285714285
2020-02-20,Los Angeles,37.729167,0.045471,0.766667,25.041667,78.0,2,4.470832000000001,0.0,61.16,70.0,83.0,74.42857142857143
2020-02-21,Atlanta,21.2375,0.017294,0.45,7.321739,36.0,2,7.386592,0.0118110236220472,39.74,43.0,30.0,33.142857142857146
2020-02-21,Los Angeles,25.291667,0.049941,0.741667,21.133333,70.0,2,5.83152,0.0,64.04,41.0,78.0,75.57142857142857
2020-02-22,Atlanta,23.345833,0.015353,0.541667,10.041667,43.0,2,2.138224,0.0,41.36,43.0,36.0,34.42857142857143
2020-02-22,Los Angeles,9.35,0.037647,0.345833,7.95,41.0,2,7.580976,0.0,61.88,47.0,70.0,70.85714285714286
2020-02-23,Atlanta,22.366667,0.019588,0.641667,10.329167,43.0,2,1.94384,0.0,46.760000000000005,41.0,43.0,34.0
2020-02-23,Los Angeles,12.995833,0.036882,0.454167,11.370833,47.0,2,6.025904000000001,0.0,60.08,58.0,41.0,66.57142857142857
2020-02-24,Atlanta,24.8,0.022588,0.670833,9.9,41.0,2,6.220288,1.0984251968503935,48.379999999999995,31.0,43.0,35.57142857142857
2020-02-24,Los Angeles,26.541176,0.032118,0.6875,15.5875,58.0,2,5.248368,0.0,58.82,66.0,47.0,64.57142857142857
2020-02-25,Atlanta,21.908333,0.010882,0.679167,6.975,31.0,2,4.8596,0.0314960629921259,54.68,29.0,41.0,35.857142857142854
2020-02-25,Los Angeles,36.645833,0.038882,1.020833,16.9125,66.0,2,4.276448,0.0,62.059999999999995,52.0,58.0,63.285714285714285
2020-02-26,Atlanta,17.616667,0.026882,0.525,5.6125,29.0,2,8.941664000000001,0.0,51.98,35.0,31.0,36.142857142857146
2020-02-26,Los Angeles,38.1375,0.038471,0.779167,12.220833,52.0,2,3.693296,0.0,68.36,57.0,66.0,58.857142857142854
2020-02-27,Atlanta,15.165,0.019647,0.404167,4.508333,35.0,2,11.468656,0.0,40.46,38.0,29.0,36.857142857142854
2020-02-27,Los Angeles,43.859091,0.034647,0.783333,14.886957,57.0,2,3.693296,0.0,69.62,74.0,52.0,55.857142857142854
2020-02-28,Atlanta,20.741667,0.024235,0.504167,7.241667,38.0,2,9.136048,0.0,42.08,36.0,35.0,37.142857142857146
2020-02-28,Los Angeles,27.995833,0.033529,0.633333,11.029167,74.0,2,5.248368,0.0,72.86,50.0,57.0,56.42857142857143
2020-02-29,Atlanta,19.291667,0.022471,0.4875,5.025,36.0,2,11.079888,0.0,44.78,55.0,38.0,36.142857142857146
2020-02-29,Los Angeles,19.045833,0.046941,0.504167,9.866667,50.0,2,6.609056000000001,0.0,65.12,46.0,74.0,57.714285714285715
2020-03-01,Atlanta,26.204762,0.039882,0.742857,14.0,55.0,3,4.276448,0.0,47.84,64.0,36.0,37.857142857142854
2020-03-01,Los Angeles,6.4875,0.043588,0.333333,8.679167,46.0,3,7.77536,0.0,59.9,44.0,50.0,57.57142857142857
2020-03-02,Atlanta,27.545833,0.022059,0.741667,18.129167,64.0,3,5.637136000000001,0.9488188976377953,52.52,36.0,55.0,41.142857142857146
2020-03-02,Los Angeles,22.433333,0.044294,0.445833,8.3625,44.0,3,6.80344,0.0,58.28,44.0,46.0,55.57142857142857
2020-03-03,Atlanta,12.5375,0.028471,0.516667,8.770833,36.0,3,7.386592,0.4881889763779527,61.52,44.0,64.0,41.857142857142854
2020-03-03,Los Angeles,28.941667,0.033412,0.558333,9.366667,44.0,3,7.580976,0.0,69.08,58.0,44.0,52.42857142857143
2020-03-04,Atlanta,25.720833,0.018235,0.6125,10.6,44.0,3,5.053984,1.0196850393700787,58.46,36.0,36.0,44.0
2020-03-04,Los Angeles,29.085714,0.032882,0.645455,15.3,58.0,3,6.025904000000001,0.0,62.059999999999995,72.0,44.0,53.285714285714285
2020-03-05,Atlanta,25.208333,0.032353,0.529167,4.420833,36.0,3,9.7192,1.5708661417322838,52.16,38.0,44.0,44.142857142857146
2020-03-05,Los Angeles,28.508333,0.040176,0.541667,22.055,72.0,3,6.414672,0.0,60.440000000000005,67.0,58.0,55.42857142857143
2020-03-06,Atlanta,15.175,0.037353,0.475,5.1125,38.0,3,13.995648,0.0,50.54,40.0,36.0,44.142857142857146
2020-03-06,Los Angeles,23.3125,0.044765,0.591667,19.9,67.0,3,5.053984,0.0,60.260000000000005,41.0,72.0,54.42857142857143
2020-03-07,Atlanta,16.270833,0.025471,0.45,6.183333,40.0,3,6.609056000000001,0.0,44.78,49.0,38.0,44.714285714285715
2020-03-07,Los Angeles,7.083333,0.036824,0.320833,5.875,41.0,3,7.580976,0.0118110236220472,59.36,42.0,67.0,53.142857142857146
2020-03-08,Atlanta,23.809524,0.031529,0.757143,11.85,49.0,3,5.248368,0.0,50.18,51.0,40.0,43.857142857142854
2020-03-08,Los Angeles,11.795833,0.033059,0.395833,4.345833,42.0,3,5.248368,0.0,58.46,45.0,41.0,52.57142857142857
2020-03-09,Atlanta,23.483333,0.029588,0.679167,12.23913,51.0,3,6.220288,0.0,54.32,47.0,49.0,42.0
2020-03-09,Los Angeles,24.654167,0.034882,0.4375,8.575,45.0,3,5.637136000000001,0.0590551181102362,60.08,27.0,42.0,52.714285714285715
2020-03-10,Atlanta,16.729167,0.023059,0.483333,11.2,47.0,3,5.83152,0.0511811023622047,60.08,32.0,51.0,43.57142857142857
2020-03-10,Los Angeles,13.209091,0.024824,0.304167,4.4625,27.0,3,8.358512,0.1102362204724409,62.959999999999994,41.0,45.0,50.285714285714285
2020-03-11,Atlanta,11.8,0.019706,0.458333,7.725,32.0,3,5.83152,0.2283464566929134,61.16,43.0,47.0,41.857142857142854
2020-03-11,Los Angeles,14.533333,0.029588,0.358333,4.833333,41.0,3,6.9978240000000005,0.0,64.22,43.0,27.0,47.857142857142854
2020-03-12,Atlanta,17.3125,0.030176,0.6,10.3125,43.0,3,5.248368,0.0393700787401574,64.4,43.0,32.0,42.857142857142854
2020-03-12,Los Angeles,34.858333,0.027471,0.595833,10.233333,43.0,3,4.8596,1.0590551181102363,60.440000000000005,41.0,41.0,43.714285714285715
2020-03-13,Atlanta,12.3,0.023529,0.525,10.2,43.0,3,6.80344,0.0,68.18,40.0,43.0,43.57142857142857
2020-03-13,Los Angeles,22.791667,0.036529,0.4,8.454167,41.0,3,4.276448,0.5511811023622047,56.66,41.0,43.0,40.0
2020-03-14,Atlanta,19.316667,0.032412,0.729167,9.775,40.0,3,5.637136000000001,0.0,67.46000000000001,31.0,43.0,43.57142857142857
2020-03-14,Los Angeles,13.875,0.038059,0.375,6.1,41.0,3,3.693296,0.0787401574803149,58.46,43.0,41.0,40.0
2020-03-15,Atlanta,12.404545,0.023882,0.594444,6.791667,31.0,3,7.386592,0.0314960629921259,62.42,57.0,40.0,41.0
2020-03-15,Los Angeles,11.104167,0.037176,0.333333,5.633333,43.0,3,5.83152,0.0787401574803149,59.0,39.0,41.0,40.142857142857146
2020-03-16,Atlanta,18.1125,0.022588,0.608333,14.9,57.0,3,8.164128,0.0,56.48,65.0,31.0,41.857142857142854
2020-03-16,Los Angeles,16.7875,0.037588,0.383333,7.641667,39.0,3,7.969744000000001,0.3582677165354331,59.18,46.0,43.0,39.285714285714285
2020-03-17,Atlanta,18.416667,0.008471,0.7625,18.791667,65.0,3,3.498912,0.0,55.94,65.0,57.0,44.42857142857143
2020-03-17,Los Angeles,33.6875,0.032765,0.466667,8.117391,46.0,3,6.025904000000001,0.0511811023622047,53.96,48.0,39.0,42.0
2020-03-18,Atlanta,21.704167,0.021235,0.966667,18.9875,65.0,3,5.4427520000000005,0.0,64.22,58.0,65.0,49.142857142857146
2020-03-18,Los Angeles,28.504167,0.040588,0.529167,11.058333,48.0,3,8.941664000000001,0.0,54.86,44.0,46.0,43.0
2020-03-19,Atlanta,16.4625,0.023176,0.758333,15.5,58.0,3,6.220288,0.0,67.64,45.0,65.0,51.285714285714285
2020-03-19,Los Angeles,20.158333,0.039353,0.4375,7.016667,44.0,3,5.83152,0.0196850393700787,57.56,43.0,48.0,43.142857142857146
2020-03-20,Atlanta,10.495833,0.034294,0.504167,10.970833,45.0,3,8.164128,0.0118110236220472,71.78,32.0,58.0,51.57142857142857
2020-03-20,Los Angeles,12.770833,0.036235,0.375,5.717391,43.0,3,6.80344,0.0,57.38,47.0,44.0,43.42857142857143
2020-03-21,Atlanta,11.766667,0.027941,0.454167,5.43913,32.0,3,8.164128,0.0905511811023622,66.38,35.0,45.0,50.42857142857143
2020-03-21,Los Angeles,13.633333,0.035176,0.416667,5.558333,47.0,3,6.609056000000001,0.0,60.62,43.0,43.0,44.285714285714285
2020-03-22,Atlanta,9.331818,0.020529,0.533333,8.4625,35.0,3,8.74728,0.0314960629921259,56.120000000000005,25.0,32.0,51.0
2020-03-22,Los Angeles,9.029167,0.038294,0.375,7.754167,43.0,3,6.9978240000000005,1.7283464566929136,60.08,45.0,47.0,44.285714285714285
2020-03-23,Atlanta,11.408333,0.004176,0.654167,5.908333,25.0,3,5.83152,1.4488188976377956,54.5,27.0,35.0,46.42857142857143
2020-03-23,Los Angeles,25.125,0.039235,0.333333,5.091667,45.0,3,9.7192,0.0,60.08,43.0,43.0,45.142857142857146
2020-03-24,Atlanta,10.6,0.015588,0.754167,6.429167,27.0,3,6.220288,0.5708661417322834,65.48,40.0,25.0,41.0
2020-03-24,Los Angeles,19.591667,0.039412,0.3875,6.091667,43.0,3,8.358512,0.0,58.82,44.0,45.0,44.714285714285715
2020-03-25,Atlanta,17.05,0.033059,0.479167,5.041667,40.0,3,8.358512,0.578740157480315,67.46000000000001,44.0,27.0,37.42857142857143
2020-03-25,Los Angeles,21.75,0.043,0.325,5.054167,44.0,3,11.274272000000002,0.0,59.36,45.0,43.0,44.142857142857146
2020-03-26,Atlanta,22.1,0.027706,0.666667,9.0,44.0,3,5.053984,0.0,63.5,58.0,40.0,35.42857142857143
2020-03-26,Los Angeles,21.291667,0.039588,0.36087,4.7375,45.0,3,11.857424000000002,0.0,56.66,48.0,44.0,44.285714285714285
2020-03-27,Atlanta,19.816667,0.039412,0.645833,15.520833,58.0,3,5.83152,0.0,71.42,55.0,44.0,37.285714285714285
2020-03-27,Los Angeles,22.35,0.040765,0.3875,8.633333,48.0,3,9.913584000000002,0.0,57.02,51.0,45.0,45.0
2020-03-28,Atlanta,9.304167,0.030941,0.458333,13.929167,55.0,3,8.358512,0.0,73.94,46.0,58.0,40.57142857142857
2020-03-28,Los Angeles,12.295833,0.042529,0.383333,8.825,51.0,3,7.580976,0.0,57.74,51.0,48.0,45.57142857142857
2020-03-29,Atlanta,10.119048,0.043059,0.477778,11.0875,46.0,3,9.136048,0.0,73.76,49.0,55.0,42.142857142857146
2020-03-29,Los Angeles,10.016667,0.039882,0.3875,10.204167,51.0,3,9.136048,0.0,58.64,54.0,51.0,46.714285714285715
2020-03-30,Atlanta,22.929167,0.042706,0.4375,7.0,49.0,3,8.358512,0.0,67.28,36.0,46.0,45.57142857142857
2020-03-30,Los Angeles,23.979167,0.038706,0.416667,9.775,54.0,3,6.220288,0.0,60.260000000000005,74.0,51.0,48.0
2020-03-31,Atlanta,20.308333,0.033824,0.454167,8.616667,36.0,3,9.7192,0.3385826771653543,60.62,37.0,49.0,46.857142857142854
2020-03-31,Los Angeles,32.358333,0.041176,0.516667,12.695833,74.0,3,5.248368,0.0,61.88,67.0,54.0,52.42857142857143
2020-04-01,Atlanta,15.395833,0.033765,0.3375,4.666667,37.0,4,11.66304,0.0,50.72,44.0,36.0,46.42857142857143
2020-04-01,Los Angeles,15.404167,0.046882,0.395833,10.2,67.0,4,5.83152,0.0,63.14,50.0,74.0,55.714285714285715
2020-04-02,Atlanta,18.8125,0.038824,0.4125,5.379167,44.0,4,5.637136000000001,0.0,53.06,50.0,37.0,46.42857142857143
2020-04-02,Los Angeles,11.794118,0.045588,0.308333,12.045833,50.0,4,7.77536,0.0,62.959999999999994,54.0,67.0,56.42857142857143
2020-04-03,Atlanta,25.420833,0.036353,0.470833,7.7,50.0,4,5.637136000000001,0.0,61.34,51.0,44.0,45.285714285714285
2020-04-03,Los Angeles,12.466667,0.045882,0.341667,10.9875,54.0,4,5.637136000000001,0.0,61.52,50.0,50.0,57.285714285714285
2020-04-04,Atlanta,20.879167,0.035588,0.520833,10.375,51.0,4,4.8596,0.0,66.2,61.0,50.0,44.714285714285715
2020-04-04,Los Angeles,7.708333,0.048176,0.354167,10.5,50.0,4,6.80344,0.0,60.260000000000005,36.0,54.0,57.142857142857146
2020-04-05,Atlanta,16.363636,0.041588,0.588889,16.195833,61.0,4,2.91576,0.0,68.0,64.0,51.0,46.857142857142854
2020-04-05,Los Angeles,3.733333,0.035176,0.3,4.75,36.0,4,8.552896,0.0590551181102362,60.440000000000005,41.0,50.0,55.0
2020-04-06,Atlanta,18.466667,0.039471,0.533333,18.359091,64.0,4,5.4427520000000005,0.0,69.62,60.0,61.0,49.0
2020-04-06,Los Angeles,20.3,0.036824,0.316667,4.195833,41.0,4,8.358512,1.220472440944882,59.0,40.0,36.0,53.142857142857146
2020-04-07,Atlanta,16.341667,0.033294,0.529167,16.658333,60.0,4,5.83152,0.0,70.16,45.0,64.0,52.42857142857143
2020-04-07,Los Angeles,15.929167,0.039,0.354167,6.183333,40.0,4,7.192208000000001,0.2598425196850394,59.36,51.0,41.0,48.285714285714285
2020-04-08,Atlanta,13.370833,0.026353,0.516667,10.704167,45.0,4,7.386592,0.0118110236220472,68.36,43.0,60.0,53.57142857142857
2020-04-08,Los Angeles,24.533333,0.041529,0.345833,5.733333,51.0,4,6.414672,0.0118110236220472,55.22,35.0,40.0,46.0
2020-04-09,Atlanta,13.329167,0.042882,0.404167,7.9,43.0,4,10.107968,0.1889763779527559,70.34,44.0,45.0,53.42857142857143
2020-04-09,Los Angeles,11.041667,0.035235,0.304167,5.170833,35.0,4,7.580976,0.8818897637795275,55.04,42.0,51.0,43.857142857142854
2020-04-10,Atlanta,13.504167,0.040647,0.291667,5.595833,44.0,4,12.63496,0.0,59.72,50.0,43.0,52.57142857142857
2020-04-10,Los Angeles,14.0625,0.030765,0.3375,3.8625,42.0,4,6.025904000000001,0.2283464566929134,55.22,49.0,35.0,42.142857142857146
2020-04-11,Atlanta,15.3125,0.037294,0.5,9.2,50.0,4,5.83152,0.0,54.86,66.0,44.0,52.42857142857143
2020-04-11,Los Angeles,11.316667,0.041765,0.4,7.591667,49.0,4,6.220288,0.0,59.540000000000006,39.0,42.0,42.0
2020-04-12,Atlanta,9.490909,0.024706,0.527778,19.4,66.0,4,9.330432,0.1811023622047244,59.540000000000006,41.0,50.0,53.142857142857146
2020-04-12,Los Angeles,5.958333,0.039,0.304167,5.5,39.0,4,5.4427520000000005,0.0196850393700787,60.260000000000005,38.0,49.0,42.42857142857143
2020-04-13,Atlanta,10.820833,0.033235,0.454167,6.645833,41.0,4,11.079888,0.7204724409448819,69.44,41.0,66.0,49.857142857142854
2020-04-13,Los Angeles,18.225,0.036059,0.308333,5.783333,38.0,4,6.9978240000000005,0.0,60.62,51.0,39.0,42.0
2020-04-14,Atlanta,13.570833,0.039412,0.404167,6.025,41.0,4,8.358512,0.0,58.82,46.0,41.0,47.142857142857146
2020-04-14,Los Angeles,32.833333,0.045714,0.479167,11.283333,51.0,4,5.83152,0.0,60.260000000000005,74.0,38.0,43.57142857142857
2020-04-15,Atlanta,15.929167,0.045286,0.3625,5.383333,46.0,4,11.079888,0.0,52.88,49.0,41.0,47.285714285714285
2020-04-15,Los Angeles,34.725,0.048412,0.45,12.533333,74.0,4,6.025904000000001,0.0,65.48,71.0,51.0,46.857142857142854
2020-04-16,Atlanta,21.533333,0.034176,0.416667,7.616667,49.0,4,5.637136000000001,0.0,55.22,48.0,46.0,48.142857142857146
2020-04-16,Los Angeles,14.754167,0.047588,0.416667,11.65,71.0,4,6.609056000000001,0.0,63.68,43.0,74.0,52.0
2020-04-17,Atlanta,18.975,0.041824,0.645833,10.404167,48.0,4,6.025904000000001,0.0,59.72,42.0,49.0,48.714285714285715
2020-04-17,Los Angeles,8.3625,0.038235,0.325,8.875,43.0,4,5.83152,0.0,60.62,40.0,71.0,52.142857142857146
2020-04-18,Atlanta,13.308333,0.032059,0.441667,9.395833,42.0,4,9.330432,0.1811023622047244,63.68,35.0,48.0,47.57142857142857
2020-04-18,Los Angeles,7.379167,0.038706,0.308333,5.666667,40.0,4,9.913584000000002,0.0,62.42,44.0,43.0,50.857142857142854
2020-04-19,Atlanta,12.772727,0.019235,0.488889,8.554167,35.0,4,5.4427520000000005,2.4606299212598426,53.24,44.0,42.0,43.142857142857146
2020-04-19,Los Angeles,5.370833,0.038706,0.3,6.875,44.0,4,9.7192,0.0,61.7,42.0,40.0,51.57142857142857
2020-04-20,Atlanta,15.2625,0.028941,0.491667,4.079167,44.0,4,9.913584000000002,0.5000000000000001,59.540000000000006,44.0,35.0,43.57142857142857
2020-04-20,Los Angeles,20.583333,0.038471,0.308333,8.8125,42.0,4,10.496736,0.0,61.88,47.0,44.0,52.142857142857146
2020-04-21,Atlanta,18.416667,0.039824,0.504167,8.0,44.0,4,9.7192,0.0,63.32000000000001,46.0,44.0,44.0
2020-04-21,Los Angeles,18.858333,0.037588,0.329167,9.2,47.0,4,6.414672,0.0,62.24,100.0,42.0,51.57142857142857
2020-04-22,Atlanta,25.2125,0.037824,0.533333,5.9,46.0,4,5.248368,0.0393700787401574,61.88,32.0,44.0,44.0
2020-04-22,Los Angeles,29.529167,0.054235,0.433333,13.204167,100.0,4,7.386592,0.0,64.58,140.0,47.0,55.285714285714285
2020-04-23,Atlanta,16.479167,0.032824,0.566667,4.933333,32.0,4,10.302352,0.7401574803149606,59.36,34.0,46.0,41.57142857142857
2020-04-23,Los Angeles,23.879167,0.060294,0.433333,14.0,140.0,4,5.4427520000000005,0.0,71.6,143.0,100.0,65.14285714285714
2020-04-24,Atlanta,14.45,0.022412,0.570833,5.7,34.0,4,7.386592,0.0,64.22,42.0,32.0,39.57142857142857
2020-04-24,Los Angeles,32.3625,0.057882,0.441667,14.8375,143.0,4,6.609056000000001,0.0,71.06,182.0,140.0,79.42857142857143
2020-04-25,Atlanta,13.741667,0.042412,0.579167,6.675,42.0,4,7.77536,0.0,65.48,40.0,34.0,39.57142857142857
2020-04-25,Los Angeles,16.254167,0.071824,0.433333,12.2,182.0,4,5.248368,0.0,73.22,166.0,143.0,99.71428571428571
2020-04-26,Atlanta,4.652381,0.039647,0.377778,3.177273,40.0,4,12.829344,0.0,62.059999999999995,45.0,42.0,40.285714285714285
2020-04-26,Los Angeles,14.991667,0.061353,0.420833,15.2,166.0,4,5.248368,0.0,66.74000000000001,108.0,182.0,117.14285714285714
2020-04-27,Atlanta,18.541667,0.032824,0.4375,5.4,45.0,4,8.164128,0.0,57.74,49.0,40.0,40.42857142857143
2020-04-27,Los Angeles,16.658333,0.05,0.383333,12.4,108.0,4,5.053984,0.0,66.38,185.0,166.0,126.57142857142857
2020-04-28,Atlanta,26.145833,0.037941,0.7,10.854167,49.0,4,4.8596,0.0,64.58,43.0,45.0,41.142857142857146
2020-04-28,Los Angeles,18.194444,0.060529,0.413333,14.4,185.0,4,5.248368,0.0,67.64,147.0,108.0,146.28571428571428
2020-04-29,Atlanta,18.7875,0.035882,0.595833,10.225,43.0,4,8.941664000000001,0.3385826771653543,65.48,32.0,49.0,40.714285714285715
2020-04-29,Los Angeles,17.045833,0.055118,0.370833,18.7,147.0,4,5.4427520000000005,0.0,64.94,143.0,185.0,153.0
2020-04-30,Atlanta,16.7,0.024412,0.5375,5.166667,32.0,4,7.77536,0.0,58.64,49.0,43.0,40.714285714285715
2020-04-30,Los Angeles,19.558333,0.051118,0.4,15.504167,143.0,4,5.053984,0.0,64.58,97.0,147.0,153.42857142857142
2020-05-01,Atlanta,19.170833,0.037647,0.533333,6.020833,49.0,5,9.136048,0.0,59.540000000000006,97.0,32.0,42.857142857142854
2020-05-01,Los Angeles,13.141667,0.057824,0.358333,12.879167,97.0,5,5.4427520000000005,0.0,65.3,90.0,143.0,146.85714285714286
2020-05-02,Atlanta,20.745833,0.044529,0.645833,9.129167,97.0,5,3.88768,0.0,66.74000000000001,58.0,49.0,50.714285714285715
2020-05-02,Los Angeles,9.370833,0.043588,0.341667,11.133333,90.0,5,6.609056000000001,0.0,67.1,61.0,97.0,133.71428571428572
2020-05-03,Atlanta,11.928571,0.050941,0.611111,11.8,58.0,5,6.80344,0.0,71.78,48.0,97.0,53.285714285714285
2020-05-03,Los Angeles,8.304167,0.039294,0.341667,11.754167,61.0,5,5.248368,0.0,65.84,115.0,90.0,118.71428571428571
2020-05-04,Atlanta,18.383333,0.038765,0.570833,8.9,48.0,5,5.4427520000000005,0.0,74.48,47.0,58.0,53.714285714285715
2020-05-04,Los Angeles,22.220833,0.056235,0.366667,14.0,115.0,5,5.83152,0.0,66.38,159.0,61.0,119.71428571428571
2020-05-05,Atlanta,14.0125,0.040176,0.570833,11.366667,47.0,5,8.552896,0.0,74.84,41.0,48.0,53.42857142857143
2020-05-05,Los Angeles,29.67619,0.065176,0.45,15.008333,159.0,5,5.637136000000001,0.0,70.34,206.0,115.0,116.0
2020-05-06,Atlanta,12.345833,0.037,0.416667,5.0,41.0,5,13.995648,0.0,66.74000000000001,49.0,47.0,53.142857142857146
2020-05-06,Los Angeles,34.429167,0.088235,0.475,15.7875,206.0,5,4.470832000000001,0.0,72.5,203.0,159.0,124.42857142857143
2020-05-07,Atlanta,20.7125,0.034647,0.441667,4.75,49.0,5,8.358512,0.0,55.760000000000005,33.0,41.0,55.57142857142857
2020-05-07,Los Angeles,22.741667,0.074118,0.589474,15.304167,203.0,5,4.665216000000001,0.0,74.12,185.0,206.0,133.0
2020-05-08,Atlanta,19.916667,0.031059,0.5875,7.95,33.0,5,7.192208000000001,0.0314960629921259,58.46,44.0,49.0,53.285714285714285
2020-05-08,Los Angeles,20.504167,0.065412,0.5,19.6,185.0,5,5.637136000000001,0.0,70.88,143.0,203.0,145.57142857142858
2020-05-09,Atlanta,14.0125,0.037471,0.408333,4.941667,44.0,5,8.358512,0.0,54.32,49.0,33.0,45.714285714285715
2020-05-09,Los Angeles,10.320833,0.059294,0.4375,18.4,143.0,5,5.83152,0.0,68.54,97.0,185.0,153.14285714285714
2020-05-10,Atlanta,13.995238,0.039765,0.5,6.433333,49.0,5,4.665216000000001,0.0,57.92,44.0,44.0,44.42857142857143
2020-05-10,Los Angeles,7.2375,0.056294,0.408333,14.008333,97.0,5,8.164128,0.0,65.66,80.0,143.0,158.28571428571428
2020-05-11,Atlanta,19.1625,0.032333,0.425,5.170833,44.0,5,10.496736,0.0,60.440000000000005,61.0,49.0,43.857142857142854
2020-05-11,Los Angeles,23.883333,0.047588,0.4,11.320833,80.0,5,9.7192,0.0,65.48,39.0,97.0,153.28571428571428
2020-05-12,Atlanta,20.170833,0.040588,0.516667,6.5,61.0,5,5.053984,0.0,59.72,45.0,44.0,45.857142857142854
2020-05-12,Los Angeles,15.1875,0.034706,0.420833,7.0,39.0,5,8.358512,0.0,64.4,49.0,80.0,136.14285714285714
2020-05-13,Atlanta,24.220833,0.038706,0.720833,8.475,45.0,5,6.220288,0.0,66.56,43.0,61.0,46.42857142857143
2020-05-13,Los Angeles,17.920833,0.044059,0.308333,6.8875,49.0,5,8.552896,0.0,65.12,48.0,39.0,113.71428571428571
2020-05-14,Atlanta,20.2625,0.037353,0.709091,7.933333,43.0,5,6.414672,0.0,70.16,45.0,45.0,45.57142857142857
2020-05-14,Los Angeles,14.864286,0.042353,0.270833,10.620833,48.0,5,8.552896,0.0,65.66,87.0,49.0,91.57142857142857
2020-05-15,Atlanta,20.995833,0.033294,0.733333,8.5,45.0,5,5.83152,0.0,71.06,41.0,43.0,47.285714285714285
2020-05-15,Los Angeles,10.891667,0.045471,0.266667,10.2625,87.0,5,6.609056000000001,0.0,65.12,140.0,48.0,77.57142857142857
2020-05-16,Atlanta,14.866667,0.030118,0.75,8.6625,41.0,5,5.248368,0.0,73.22,34.0,45.0,46.857142857142854
2020-05-16,Los Angeles,12.85,0.052706,0.325,11.2625,140.0,5,5.637136000000001,0.0,66.2,77.0,87.0,77.14285714285714
2020-05-17,Atlanta,9.666667,0.025588,0.722222,8.25,34.0,5,5.83152,1.0393700787401576,75.56,33.0,41.0,44.714285714285715
2020-05-17,Los Angeles,7.629167,0.039529,0.266667,9.6,77.0,5,8.358512,0.0,66.2,39.0,140.0,74.28571428571429
2020-05-18,Atlanta,15.633333,0.024765,0.704167,7.9,33.0,5,5.637136000000001,0.2519685039370079,71.78,35.0,34.0,43.142857142857146
2020-05-18,Los Angeles,16.35,0.036176,0.2,5.445833,39.0,5,11.079888,0.1181102362204724,64.22,45.0,77.0,68.42857142857143
2020-05-19,Atlanta,15.883333,0.03,0.575,5.147826,35.0,5,8.358512,0.1299212598425197,69.26,21.0,33.0,39.42857142857143
2020-05-19,Los Angeles,20.275,0.040353,0.215789,6.991667,45.0,5,11.66304,0.0,61.88,54.0,39.0,69.28571428571429
2020-05-20,Atlanta,16.945833,0.018529,0.558333,2.275,21.0,5,10.69112,0.2204724409448819,62.24,38.0,35.0,36.0
2020-05-20,Los Angeles,20.466667,0.046353,0.25,9.4875,54.0,5,7.386592,0.0,61.88,97.0,45.0,70.0
2020-05-21,Atlanta,16.933333,0.027294,0.708333,6.1,38.0,5,4.8596,0.0,61.16,42.0,21.0,35.285714285714285
2020-05-21,Los Angeles,27.720833,0.053824,0.35625,12.291667,97.0,5,6.609056000000001,0.0,64.04,64.0,54.0,77.0
2020-05-22,Atlanta,14.216667,0.030765,0.633333,7.608333,42.0,5,5.4427520000000005,0.2913385826771653,72.68,37.0,38.0,34.857142857142854
2020-05-22,Los Angeles,10.82,0.050882,0.276471,13.175,64.0,5,6.80344,0.0,65.66,71.0,97.0,73.71428571428571
