Date,Nitrogen Dioxide AQI Value,Main Pollutant,Site Name,Site ID,Source
2011-05-24,37,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-05-25,40,Unknown,Long Beach (North),06-037-4002,AQS
2011-05-26,32,Unknown,Pomona,06-037-1701,AQS
2011-05-27,39,Unknown,Pomona,06-037-1701,AQS
2011-05-28,25,Unknown,West Los Angeles,06-037-0113,AQS
2011-05-29,17,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-05-30,32,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-05-31,43,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-06-01,35,Unknown,Pomona,06-037-1701,AQS
2011-06-02,42,Unknown,LAX Hastings,06-037-5005,AQS
2011-06-03,38,Unknown,West Los Angeles,06-037-0113,AQS
2011-06-04,24,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-06-05,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-06,41,Unknown,Pomona,06-037-1701,AQS
2011-06-07,28,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-08,22,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-09,34,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-06-10,27,Unknown,Long Beach (North),06-037-4002,AQS
2011-06-11,20,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-12,25,Unknown,West Los Angeles,06-037-0113,AQS
2011-06-13,29,Unknown,West Los Angeles,06-037-0113,AQS
2011-06-14,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-15,31,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-06-16,32,Unknown,Santa Clarita,06-037-6012,AQS
2011-06-17,29,Unknown,Pomona,06-037-1701,AQS
2011-06-18,21,Unknown,Pomona,06-037-1701,AQS
2011-06-19,24,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-06-20,41,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-21,37,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-06-22,36,Unknown,Burbank,06-037-1002,AQS
2011-06-23,43,Unknown,Santa Clarita,06-037-6012,AQS
2011-06-24,27,Unknown,Burbank,06-037-1002,AQS
2011-06-25,25,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-26,34,Unknown,Pomona,06-037-1701,AQS
2011-06-27,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-06-28,32,Unknown,Santa Clarita,06-037-6012,AQS
2011-06-29,25,Unknown,Burbank,06-037-1002,AQS
2011-06-30,48,Unknown,Azusa,06-037-0002,AQS
2011-07-01,67,Unknown,Azusa,06-037-0002,AQS
2011-07-02,42,Unknown,Pomona,06-037-1701,AQS
2011-07-03,35,Unknown,Compton,06-037-1302,AQS
2011-07-04,40,Unknown,Compton,06-037-1302,AQS
2011-07-05,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-07-06,28,Unknown,Azusa,06-037-0002,AQS
2011-07-07,35,Unknown,Pomona,06-037-1701,AQS
2011-07-08,31,Unknown,Santa Clarita,06-037-6012,AQS
2011-07-09,26,Unknown,Azusa,06-037-0002,AQS
2011-07-10,22,Unknown,Azusa,06-037-0002,AQS
2011-07-11,22,Unknown,Santa Clarita,06-037-6012,AQS
2011-07-12,22,Unknown,Santa Clarita,06-037-6012,AQS
2011-07-13,25,Unknown,Azusa,06-037-0002,AQS
2011-07-14,25,Unknown,Pomona,06-037-1701,AQS
2011-07-15,25,Unknown,Pomona,06-037-1701,AQS
2011-07-16,30,Unknown,Pomona,06-037-1701,AQS
2011-07-17,25,Unknown,Pomona,06-037-1701,AQS
2011-07-18,35,Unknown,Pomona,06-037-1701,AQS
2011-07-19,44,Unknown,Pomona,06-037-1701,AQS
2011-07-20,47,Unknown,Pomona,06-037-1701,AQS
2011-07-21,32,Unknown,Pomona,06-037-1701,AQS
2011-07-22,30,Unknown,Santa Clarita,06-037-6012,AQS
2011-07-23,26,Unknown,Azusa,06-037-0002,AQS
2011-07-24,33,Unknown,Pomona,06-037-1701,AQS
2011-07-25,41,Unknown,Azusa,06-037-0002,AQS
2011-07-26,40,Unknown,Pomona,06-037-1701,AQS
2011-07-27,32,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-07-28,25,Unknown,Azusa,06-037-0002,AQS
2011-07-29,33,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-07-30,25,Unknown,Pomona,06-037-1701,AQS
2011-07-31,25,Unknown,Azusa,06-037-0002,AQS
2011-08-01,43,Unknown,Pomona,06-037-1701,AQS
2011-08-02,54,Unknown,Azusa,06-037-0002,AQS
2011-08-03,52,Unknown,Pomona,06-037-1701,AQS
2011-08-04,56,Unknown,Pomona,06-037-1701,AQS
2011-08-05,45,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-06,33,Unknown,Pomona,06-037-1701,AQS
2011-08-07,33,Unknown,Pomona,06-037-1701,AQS
2011-08-08,42,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-09,34,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-10,21,Unknown,Azusa,06-037-0002,AQS
2011-08-11,26,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-12,48,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-13,32,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-08-14,31,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-08-15,37,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-08-16,48,Unknown,Pomona,06-037-1701,AQS
2011-08-17,54,Unknown,Pomona,06-037-1701,AQS
2011-08-18,51,Unknown,Pomona,06-037-1701,AQS
2011-08-19,32,Unknown,Santa Clarita,06-037-6012,AQS
2011-08-20,19,Unknown,Santa Clarita,06-037-6012,AQS
2011-08-21,23,Unknown,Azusa,06-037-0002,AQS
2011-08-22,43,Unknown,Pomona,06-037-1701,AQS
2011-08-23,52,Unknown,Pasadena,06-037-2005,AQS
2011-08-24,45,Unknown,Pasadena,06-037-2005,AQS
2011-08-25,54,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-08-26,60,Unknown,Azusa,06-037-0002,AQS
2011-08-27,56,Unknown,Pomona,06-037-1701,AQS
2011-08-28,44,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-08-29,47,Unknown,Pomona,06-037-1701,AQS
2011-08-30,48,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-08-31,43,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-01,51,Unknown,Pomona,06-037-1701,AQS
2011-09-02,46,Unknown,Pomona,06-037-1701,AQS
2011-09-03,47,Unknown,Pomona,06-037-1701,AQS
2011-09-04,39,Unknown,Pomona,06-037-1701,AQS
2011-09-05,49,Unknown,Pomona,06-037-1701,AQS
2011-09-06,65,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-09-07,103,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-09-08,63,Unknown,Azusa,06-037-0002,AQS
2011-09-09,43,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-10,23,Unknown,Burbank,06-037-1002,AQS
2011-09-11,27,Unknown,Pomona,06-037-1701,AQS
2011-09-12,43,Unknown,Pomona,06-037-1701,AQS
2011-09-13,53,Unknown,Pomona,06-037-1701,AQS
2011-09-14,40,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-15,42,Unknown,Santa Clarita,06-037-6012,AQS
2011-09-16,28,Unknown,Pomona,06-037-1701,AQS
2011-09-17,31,Unknown,Pomona,06-037-1701,AQS
2011-09-18,31,Unknown,Pomona,06-037-1701,AQS
2011-09-19,54,Unknown,Pomona,06-037-1701,AQS
2011-09-20,44,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-21,42,Unknown,Santa Clarita,06-037-6012,AQS
2011-09-22,60,Unknown,Azusa,06-037-0002,AQS
2011-09-23,46,Unknown,Azusa,06-037-0002,AQS
2011-09-24,33,Unknown,Azusa,06-037-0002,AQS
2011-09-25,29,Unknown,West Los Angeles,06-037-0113,AQS
2011-09-26,44,Unknown,Azusa,06-037-0002,AQS
2011-09-27,87,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-09-28,45,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-29,41,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-09-30,50,Unknown,Pomona,06-037-1701,AQS
2011-10-01,57,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-02,40,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-03,39,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-04,23,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-05,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-06,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-07,35,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-10-08,42,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-09,45,Unknown,Pomona,06-037-1701,AQS
2011-10-10,50,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-11,65,Unknown,Long Beach (North),06-037-4002,AQS
2011-10-12,67,Unknown,La Habra,06-059-5001,AQS
2011-10-13,73,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-10-14,62,Unknown,LAX Hastings,06-037-5005,AQS
2011-10-15,36,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-10-16,32,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-10-17,47,Unknown,Pomona,06-037-1701,AQS
2011-10-18,46,Unknown,Pomona,06-037-1701,AQS
2011-10-19,52,Unknown,Santa Clarita,06-037-6012,AQS
2011-10-20,42,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-10-21,47,Unknown,Pomona,06-037-1701,AQS
2011-10-22,55,Unknown,Pomona,06-037-1701,AQS
2011-10-23,48,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-10-24,44,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-10-25,38,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-10-26,41,Unknown,Pomona,06-037-1701,AQS
2011-10-27,57,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-10-28,68,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-10-29,72,Unknown,Pomona,06-037-1701,AQS
2011-10-30,77,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-10-31,89,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-11-01,67,Unknown,Pomona,06-037-1701,AQS
2011-11-02,69,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-03,60,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-04,26,Unknown,Anaheim,06-059-0007,AQS
2011-11-05,41,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-06,40,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-07,41,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-11-08,47,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-09,48,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-10,89,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-11,55,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-12,42,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-13,36,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-14,42,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-15,40,Unknown,Pomona,06-037-1701,AQS
2011-11-16,62,Unknown,Pomona,06-037-1701,AQS
2011-11-17,58,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-18,44,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-11-19,43,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-11-20,45,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-21,38,Unknown,Long Beach (North),06-037-4002,AQS
2011-11-22,55,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-11-23,50,Unknown,West Los Angeles,06-037-0113,AQS
2011-11-24,35,Unknown,LAX Hastings,06-037-5005,AQS
2011-11-25,42,Unknown,Burbank,06-037-1002,AQS
2011-11-26,49,Unknown,Long Beach (North),06-037-4002,AQS
2011-11-27,43,Unknown,Long Beach (North),06-037-4002,AQS
2011-11-28,56,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-11-29,69,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-11-30,61,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-01,37,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-02,48,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-03,46,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-04,47,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-05,47,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-06,52,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-07,53,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-08,58,Unknown,Azusa,06-037-0002,AQS
2011-12-09,73,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-10,56,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-11,45,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-12,40,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-13,42,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-14,47,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-12-15,47,Unknown,Compton,06-037-1302,AQS
2011-12-16,73,Unknown,Compton,06-037-1302,AQS
2011-12-17,52,Unknown,Compton,06-037-1302,AQS
2011-12-18,42,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-19,50,Unknown,Lancaster-Division Street,06-037-9033,AQS
2011-12-20,51,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-21,52,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-22,51,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-23,49,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-24,65,Unknown,LAX Hastings,06-037-5005,AQS
2011-12-25,43,Unknown,Compton,06-037-1302,AQS
2011-12-26,52,Unknown,Pico Rivera #2,06-037-1602,AQS
2011-12-27,65,Unknown,Long Beach (North),06-037-4002,AQS
2011-12-28,64,Unknown,Long Beach (Hudson),06-037-4006,AQS
2011-12-29,68,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-12-30,97,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2011-12-31,89,Unknown,Pico Rivera #2,06-037-1602,AQS
2012-01-01,78,Unknown,Compton,06-037-1302,AQS
2012-01-02,48,Unknown,Pomona,06-037-1701,AQS
2012-01-03,77,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-04,76,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-05,58,Unknown,Azusa,06-037-0002,AQS
2012-01-06,64,Unknown,Santa Clarita,06-037-6012,AQS
2012-01-07,45,Unknown,Pomona,06-037-1701,AQS
2012-01-08,46,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-09,52,Unknown,Compton,06-037-1302,AQS
2012-01-10,56,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-11,69,Unknown,Azusa,06-037-0002,AQS
2012-01-12,67,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-13,72,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-14,60,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-15,46,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-16,43,Unknown,LAX Hastings,06-037-5005,AQS
2012-01-17,51,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-18,50,Unknown,Compton,06-037-1302,AQS
2012-01-19,60,Unknown,Azusa,06-037-0002,AQS
2012-01-20,46,Unknown,Pomona,06-037-1701,AQS
2012-01-21,40,Unknown,Azusa,06-037-0002,AQS
2012-01-22,34,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-23,34,Unknown,Long Beach (North),06-037-4002,AQS
2012-01-24,47,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-25,52,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-26,54,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-01-27,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-01-28,48,Unknown,LAX Hastings,06-037-5005,AQS
2012-01-29,44,Unknown,LAX Hastings,06-037-5005,AQS
2012-01-30,51,Unknown,Santa Clarita,06-037-6012,AQS
2012-01-31,45,Unknown,Long Beach (North),06-037-4002,AQS
2012-02-01,49,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-02,48,Unknown,Azusa,06-037-0002,AQS
2012-02-03,51,Unknown,Long Beach (North),06-037-4002,AQS
2012-02-04,46,Unknown,LAX Hastings,06-037-5005,AQS
2012-02-05,46,Unknown,Pico Rivera #2,06-037-1602,AQS
2012-02-06,56,Unknown,Long Beach (North),06-037-4002,AQS
2012-02-07,50,Unknown,Compton,06-037-1302,AQS
2012-02-08,45,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-09,53,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-10,43,Unknown,LAX Hastings,06-037-5005,AQS
2012-02-11,31,Unknown,Santa Clarita,06-037-6012,AQS
2012-02-12,27,Unknown,Compton,06-037-1302,AQS
2012-02-13,35,Unknown,Pico Rivera #2,06-037-1602,AQS
2012-02-14,42,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-15,45,Unknown,Pomona,06-037-1701,AQS
2012-02-16,54,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-17,48,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-18,35,Unknown,LAX Hastings,06-037-5005,AQS
2012-02-19,30,Unknown,LAX Hastings,06-037-5005,AQS
2012-02-20,36,Unknown,Pico Rivera #2,06-037-1602,AQS
2012-02-21,49,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-22,58,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-02-23,55,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-24,66,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-25,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-26,35,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-02-27,27,Unknown,Compton,06-037-1302,AQS
2012-02-28,43,Unknown,LAX Hastings,06-037-5005,AQS
2012-02-29,41,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-01,33,Unknown,Compton,06-037-1302,AQS
2012-03-02,49,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-03,50,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-04,58,Unknown,LAX Hastings,06-037-5005,AQS
2012-03-05,54,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-06,42,Unknown,Pomona,06-037-1701,AQS
2012-03-07,41,Unknown,West Los Angeles,06-037-0113,AQS
2012-03-08,57,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-09,63,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-10,55,Unknown,LAX Hastings,06-037-5005,AQS
2012-03-11,32,Unknown,West Los Angeles,06-037-0113,AQS
2012-03-12,43,Unknown,Lancaster-Division Street,06-037-9033,AQS
2012-03-13,34,Unknown,West Los Angeles,06-037-0113,AQS
2012-03-14,33,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-03-15,36,Unknown,Lancaster-Division Street,06-037-9033,AQS
2012-03-16,29,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-17,17,Unknown,Long Beach (North),06-037-4002,AQS
2012-03-18,22,Unknown,Pomona,06-037-1701,AQS
2012-03-19,40,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-20,48,Unknown,Pomona,06-037-1701,AQS
2012-03-21,61,Unknown,Long Beach (Hudson),06-037-4006,AQS
2012-03-22,47,Unknown,Azusa,06-037-0002,AQS
2012-03-23,36,Unknown,Azusa,06-037-0002,AQS
2012-03-24,31,Unknown,Azusa,06-037-0002,AQS
2012-03-25,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-03-26,41,Unknown,Long Beach (North),06-037-4002,AQS
2012-03-27,38,Unknown,LAX Hastings,06-037-5005,AQS
2012-03-28,37,Unknown,LAX Hastings,06-037-5005,AQS
2012-03-29,30,Unknown,Azusa,06-037-0002,AQS
2012-03-30,40,Unknown,Azusa,06-037-0002,AQS
2012-03-31,32,Unknown,Azusa,06-037-0002,AQS
2012-04-01,31,Unknown,Pico Rivera #2,06-037-1602,AQS
2012-04-02,46,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-03,52,Unknown,LAX Hastings,06-037-5005,AQS
2012-04-04,45,Unknown,West Los Angeles,06-037-0113,AQS
2012-04-05,37,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-06,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-07,54,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-08,45,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-09,57,Unknown,Compton,06-037-1302,AQS
2012-04-10,38,Unknown,Lancaster-Division Street,06-037-9033,AQS
2012-04-11,25,Unknown,West Los Angeles,06-037-0113,AQS
2012-04-12,31,Unknown,Compton,06-037-1302,AQS
2012-04-13,27,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-14,31,Unknown,West Los Angeles,06-037-0113,AQS
2012-04-15,29,Unknown,Anaheim,06-059-0007,AQS
2012-04-16,50,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-17,60,Unknown,Pomona,06-037-1701,AQS
2012-04-18,47,Unknown,Azusa,06-037-0002,AQS
2012-04-19,35,Unknown,Pasadena,06-037-2005,AQS
2012-04-20,53,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-21,34,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-22,22,Unknown,Long Beach (North),06-037-4002,AQS
2012-04-23,28,Unknown,Azusa,06-037-0002,AQS
2012-04-24,33,Unknown,Azusa,06-037-0002,AQS
2012-04-25,39,Unknown,Glendora,06-037-0016,AQS
2012-04-26,21,Unknown,Los Angeles-North Main Street,06-037-1103,AQS
2012-04-27,39,Unknown,Burbank,06-037-1002,AQS
2012-04-28,39,Unknown,Burbank,06-037-1002,AQS
2012-04-29,24,Unknown,West Los Angeles,06-037-0113,AQS
2012-04-30,38,Unknown,Lancaster-Division Street,06-037-9033,AQS
2012-05-01,26,Unknown,Pomona,06-037-1701,AQS
2012-05-02,25,Unknown,Azusa,06-037-0002,AQS
2012-05-03,30,Unknown,Azusa,06-037-0002,AQS
2012-05-04,36,Unknown,Azusa,06-037-0002,AQS
2012-05-05,36,Unknown,Pomona,06-037-1701,AQS
2012-05-06,31,Unknown,Pomona,06-037-1701,AQS
