"Date","PM2.5 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"09/11/1999","158","","E. Rivers School","13-121-0032","AQS"
"09/12/1999","74","","Kennesaw","13-067-0003","AQS"
"09/13/1999","89","","South DeKalb","13-089-0002","AQS"
"09/14/1999","215","","E. Rivers School","13-121-0032","AQS"
"09/15/1999","84","","Doraville","13-089-2001","AQS"
"09/16/1999","58","","South DeKalb","13-089-0002","AQS"
"09/17/1999","70","","South DeKalb","13-089-0002","AQS"
"09/18/1999","76","","Forest Park","13-063-0091","AQS"
"09/19/1999","88","","South DeKalb","13-089-0002","AQS"
"09/20/1999","71","","E. Rivers School","13-121-0032","AQS"
"09/21/1999","69","","Forest Park","13-063-0091","AQS"
"09/22/1999","54","","E. Rivers School","13-121-0032","AQS"
"09/23/1999","63","","Doraville","13-089-2001","AQS"
"09/24/1999","85","","South DeKalb","13-089-0002","AQS"
"09/25/1999","90","","E. Rivers School","13-121-0032","AQS"
"09/26/1999","66","","South DeKalb","13-089-0002","AQS"
"09/27/1999","41","","Fire Station #8","13-121-0039","AQS"
"09/28/1999","61","","Doraville","13-089-2001","AQS"
"09/29/1999","73","","Yorkville, King Farm","13-223-0003","AQS"
"09/30/1999","62","","Kennesaw","13-067-0003","AQS"
"10/01/1999","71","","South DeKalb","13-089-0002","AQS"
"10/02/1999","83","","South DeKalb","13-089-0002","AQS"
"10/03/1999","74","","South DeKalb","13-089-0002","AQS"
"10/04/1999","62","","E. Rivers School","13-121-0032","AQS"
"10/05/1999","85","","Doraville","13-089-2001","AQS"
"10/06/1999","113","","Forest Park","13-063-0091","AQS"
"10/07/1999","94","","Doraville","13-089-2001","AQS"
"10/08/1999","88","","Doraville","13-089-2001","AQS"
"10/09/1999","75","","E. Rivers School","13-121-0032","AQS"
"10/10/1999","54","","South DeKalb","13-089-0002","AQS"
"10/11/1999","73","","South DeKalb","13-089-0002","AQS"
"10/12/1999","92","","Not Available","13-121-1001","AQS"
"10/13/1999","68","","Doraville","13-089-2001","AQS"
"10/14/1999","89","","Doraville","13-089-2001","AQS"
"10/15/1999","89","","Doraville","13-089-2001","AQS"
"10/16/1999","65","","Doraville","13-089-2001","AQS"
"10/17/1999","72","","South DeKalb","13-089-0002","AQS"
"10/18/1999","84","","Fire Station #8","13-121-0039","AQS"
"10/19/1999","72","","E. Rivers School","13-121-0032","AQS"
"10/20/1999","73","","Doraville","13-089-2001","AQS"
"10/21/1999","69","","Fire Station #8","13-121-0039","AQS"
"10/22/1999","73","","E. Rivers School","13-121-0032","AQS"
"10/23/1999","41","","E. Rivers School","13-121-0032","AQS"
"10/24/1999","54","","Forest Park","13-063-0091","AQS"
"10/25/1999","71","","E. Rivers School","13-121-0032","AQS"
"10/26/1999","82","","Doraville","13-089-2001","AQS"
"10/27/1999","96","","Forest Park","13-063-0091","AQS"
"10/28/1999","93","","Doraville","13-089-2001","AQS"
"10/29/1999","104","","Doraville","13-089-2001","AQS"
"10/30/1999","87","","South DeKalb","13-089-0002","AQS"
"10/31/1999","68","","E. Rivers School","13-121-0032","AQS"
"11/01/1999","68","","E. Rivers School","13-121-0032","AQS"
"11/02/1999","53","","Fire Station #8","13-121-0039","AQS"
"11/03/1999","46","","Doraville","13-089-2001","AQS"
"11/04/1999","79","","South DeKalb","13-089-0002","AQS"
"11/05/1999","89","","Fire Station #8","13-121-0039","AQS"
"11/06/1999","84","","E. Rivers School","13-121-0032","AQS"
"11/07/1999","83","","E. Rivers School","13-121-0032","AQS"
"11/08/1999","206","","Yorkville, King Farm","13-223-0003","AQS"
"11/09/1999","92","","South DeKalb","13-089-0002","AQS"
"11/10/1999","92","","South DeKalb","13-089-0002","AQS"
"11/11/1999","95","","South DeKalb","13-089-0002","AQS"
"11/12/1999","107","","Doraville","13-089-2001","AQS"
"11/13/1999","104","","Doraville","13-089-2001","AQS"
"11/14/1999","104","","Fire Station #8","13-121-0039","AQS"
"11/15/1999","67","","E. Rivers School","13-121-0032","AQS"
"11/16/1999","179","","South DeKalb","13-089-0002","AQS"
"11/17/1999","84","","Forest Park","13-063-0091","AQS"
"11/18/1999","99","","Doraville","13-089-2001","AQS"
"11/19/1999","80","","Doraville","13-089-2001","AQS"
"11/20/1999","92","","South DeKalb","13-089-0002","AQS"
"11/21/1999","61","","South DeKalb","13-089-0002","AQS"
"11/22/1999","65","","Doraville","13-089-2001","AQS"
"11/23/1999","75","","Doraville","13-089-2001","AQS"
"11/24/1999","62","","South DeKalb","13-089-0002","AQS"
"11/25/1999","27","","Doraville","13-089-2001","AQS"
"11/26/1999","59","","South DeKalb","13-089-0002","AQS"
"11/27/1999","60","","E. Rivers School","13-121-0032","AQS"
"11/28/1999","78","","E. Rivers School","13-121-0032","AQS"
"11/29/1999","79","","Forest Park","13-063-0091","AQS"
"11/30/1999","44","","Doraville","13-089-2001","AQS"
"12/01/1999","65","","Doraville","13-089-2001","AQS"
"12/02/1999","112","","Fire Station #8","13-121-0039","AQS"
"12/03/1999","72","","E. Rivers School","13-121-0032","AQS"
"12/04/1999","71","","E. Rivers School","13-121-0032","AQS"
"12/05/1999","59","","E. Rivers School","13-121-0032","AQS"
"12/06/1999","60","","Doraville","13-089-2001","AQS"
"12/07/1999","83","","E. Rivers School","13-121-0032","AQS"
"12/08/1999","69","","Doraville","13-089-2001","AQS"
"12/09/1999","92","","Doraville","13-089-2001","AQS"
"12/10/1999","65","","Doraville","13-089-2001","AQS"
"12/11/1999","57","","South DeKalb","13-089-0002","AQS"
"12/12/1999","66","","Doraville","13-089-2001","AQS"
"12/13/1999","56","","Doraville","13-089-2001","AQS"
"12/14/1999","67","","Fire Station #8","13-121-0039","AQS"
"12/15/1999","66","","Doraville","13-089-2001","AQS"
"12/16/1999","58","","Doraville","13-089-2001","AQS"
"12/17/1999","83","","Doraville","13-089-2001","AQS"
"12/18/1999","73","","Doraville","13-089-2001","AQS"
"12/19/1999","49","","Doraville","13-089-2001","AQS"
"12/20/1999","72","","Fire Station #8","13-121-0039","AQS"
"12/21/1999","63","","Doraville","13-089-2001","AQS"
"12/22/1999","56","","Doraville","13-089-2001","AQS"
"12/23/1999","62","","Fire Station #8","13-121-0039","AQS"
"12/24/1999","60","","E. Rivers School","13-121-0032","AQS"
"12/25/1999","77","","E. Rivers School","13-121-0032","AQS"
"12/26/1999","66","","Fire Station #8","13-121-0039","AQS"
"12/27/1999","44","","E. Rivers School","13-121-0032","AQS"
"12/28/1999","61","","E. Rivers School","13-121-0032","AQS"
"12/29/1999","75","","Fire Station #8","13-121-0039","AQS"
"12/30/1999","79","","South DeKalb","13-089-0002","AQS"
"12/31/1999","82","","South DeKalb","13-089-0002","AQS"
"01/01/2000","97","","E. Rivers School","13-121-0032","AQS"
"01/02/2000","60","","Doraville","13-089-2001","AQS"
"01/03/2000","56","","Doraville","13-089-2001","AQS"
"01/04/2000","49","","Fire Station #8","13-121-0039","AQS"
"01/05/2000","54","","Doraville","13-089-2001","AQS"
"01/06/2000","60","","Doraville","13-089-2001","AQS"
"01/07/2000","72","","Fire Station #8","13-121-0039","AQS"
"01/08/2000","64","","E. Rivers School","13-121-0032","AQS"
"01/09/2000","73","","Doraville","13-089-2001","AQS"
"01/10/2000","56","","Fire Station #8","13-121-0039","AQS"
"01/11/2000","62","","Doraville","13-089-2001","AQS"
"01/12/2000","72","","Doraville","13-089-2001","AQS"
"01/13/2000","63","","Kennesaw","13-067-0003","AQS"
"01/14/2000","52","","South DeKalb","13-089-0002","AQS"
"01/15/2000","69","","Doraville","13-089-2001","AQS"
"01/16/2000","67","","Fire Station #8","13-121-0039","AQS"
"01/17/2000","62","","Doraville","13-089-2001","AQS"
"01/18/2000","74","","Doraville","13-089-2001","AQS"
"01/19/2000","70","","Fire Station #8","13-121-0039","AQS"
"01/20/2000","52","","E. Rivers School","13-121-0032","AQS"
"01/21/2000","57","","Doraville","13-089-2001","AQS"
"01/22/2000","67","","Not Available","13-121-1001","AQS"
"01/23/2000","104","","South DeKalb","13-089-0002","AQS"
"01/24/2000","80","","South DeKalb","13-089-0002","AQS"
"01/25/2000","65","","Forest Park","13-063-0091","AQS"
"01/26/2000","55","","Doraville","13-089-2001","AQS"
"01/27/2000","62","","South DeKalb","13-089-0002","AQS"
"01/28/2000","58","","Not Available","13-121-1001","AQS"
"01/29/2000","49","","E. Rivers School","13-121-0032","AQS"
"01/30/2000","66","","E. Rivers School","13-121-0032","AQS"
"01/31/2000","65","","South DeKalb","13-089-0002","AQS"
"02/01/2000","76","","Doraville","13-089-2001","AQS"
"02/02/2000","67","","E. Rivers School","13-121-0032","AQS"
"02/03/2000","89","","Fire Station #8","13-121-0039","AQS"
"02/04/2000","65","","Doraville","13-089-2001","AQS"
"02/05/2000","66","","E. Rivers School","13-121-0032","AQS"
"02/06/2000","90","","Yorkville, King Farm","13-223-0003","AQS"
"02/07/2000","84","","Doraville","13-089-2001","AQS"
"02/08/2000","124","","Not Available","13-121-1001","AQS"
"02/09/2000","122","","Fire Station #8","13-121-0039","AQS"
"02/10/2000","107","","Doraville","13-089-2001","AQS"
"02/11/2000","79","","E. Rivers School","13-121-0032","AQS"
"02/12/2000","78","","Kennesaw","13-067-0003","AQS"
"02/13/2000","54","","E. Rivers School","13-121-0032","AQS"
"02/14/2000","57","","South DeKalb","13-089-0002","AQS"
"02/15/2000","60","","Forest Park","13-063-0091","AQS"
"02/16/2000","80","","Doraville","13-089-2001","AQS"
"02/17/2000","68","","E. Rivers School","13-121-0032","AQS"
"02/18/2000","125","","Kennesaw","13-067-0003","AQS"
"02/19/2000","61","","Doraville","13-089-2001","AQS"
"02/20/2000","58","","South DeKalb","13-089-0002","AQS"
"02/21/2000","66","","Kennesaw","13-067-0003","AQS"
"02/22/2000","79","","Doraville","13-089-2001","AQS"
"02/23/2000","87","","South DeKalb","13-089-0002","AQS"
"02/24/2000","77","","Gwinnett","13-135-0002","AQS"
"02/25/2000","70","","Doraville","13-089-2001","AQS"
"02/26/2000","58","","South DeKalb","13-089-0002","AQS"
"02/27/2000","98","","Not Available","13-121-1001","AQS"
"02/28/2000","49","","South DeKalb","13-089-0002","AQS"
"02/29/2000","64","","South DeKalb","13-089-0002","AQS"
"03/01/2000","89","","Fire Station #8","13-121-0039","AQS"
"03/02/2000","55","","Doraville","13-089-2001","AQS"
"03/03/2000","67","","South DeKalb","13-089-0002","AQS"
"03/04/2000","76","","Fire Station #8","13-121-0039","AQS"
"03/05/2000","63","","South DeKalb","13-089-0002","AQS"
"03/06/2000","66","","Doraville","13-089-2001","AQS"
"03/07/2000","87","","Forest Park","13-063-0091","AQS"
"03/08/2000","84","","E. Rivers School","13-121-0032","AQS"
"03/09/2000","81","","Doraville","13-089-2001","AQS"
"03/10/2000","95","","South DeKalb","13-089-0002","AQS"
"03/11/2000","48","","Doraville","13-089-2001","AQS"
"03/12/2000","45","","Doraville","13-089-2001","AQS"
"03/13/2000","63","","Fire Station #8","13-121-0039","AQS"
"03/14/2000","80","","Doraville","13-089-2001","AQS"
"03/15/2000","72","","South DeKalb","13-089-0002","AQS"
"03/16/2000","55","","Fire Station #8","13-121-0039","AQS"
"03/17/2000","47","","Doraville","13-089-2001","AQS"
"03/18/2000","60","","Doraville","13-089-2001","AQS"
"03/19/2000","57","","Not Available","13-121-1001","AQS"
"03/20/2000","52","","Doraville","13-089-2001","AQS"
"03/21/2000","59","","South DeKalb","13-089-0002","AQS"
"03/22/2000","69","","Forest Park","13-063-0091","AQS"
"03/23/2000","57","","Doraville","13-089-2001","AQS"
"03/24/2000","76","","Doraville","13-089-2001","AQS"
"03/25/2000","89","","South DeKalb","13-089-0002","AQS"
"03/26/2000","62","","South DeKalb","13-089-0002","AQS"
"03/27/2000","60","","Doraville","13-089-2001","AQS"
"03/28/2000","56","","Fire Station #8","13-121-0039","AQS"
"03/29/2000","55","","Doraville","13-089-2001","AQS"
"03/30/2000","67","","Doraville","13-089-2001","AQS"
"03/31/2000","80","","Doraville","13-089-2001","AQS"
"04/01/2000","76","","South DeKalb","13-089-0002","AQS"
"04/02/2000","55","","Doraville","13-089-2001","AQS"
"04/03/2000","55","","Fire Station #8","13-121-0039","AQS"
"04/04/2000","35","","South DeKalb","13-089-0002","AQS"
"04/05/2000","53","","Doraville","13-089-2001","AQS"
"04/06/2000","69","","Fire Station #8","13-121-0039","AQS"
"04/08/2000","57","","South DeKalb","13-089-0002","AQS"
"04/09/2000","55","","Fire Station #8","13-121-0039","AQS"
"04/10/2000","65","","South DeKalb","13-089-0002","AQS"
"04/11/2000","97","","E. Rivers School","13-121-0032","AQS"
"04/12/2000","76","","Fire Station #8","13-121-0039","AQS"
"04/13/2000","74","","South DeKalb","13-089-0002","AQS"
"04/14/2000","66","","South DeKalb","13-089-0002","AQS"
"04/15/2000","58","","Fire Station #8","13-121-0039","AQS"
"04/16/2000","67","","South DeKalb","13-089-0002","AQS"
"04/17/2000","58","","South DeKalb","13-089-0002","AQS"
"04/18/2000","58","","Kennesaw","13-067-0003","AQS"
"04/19/2000","80","","South DeKalb","13-089-0002","AQS"
"04/20/2000","69","","Doraville","13-089-2001","AQS"
"04/21/2000","57","","Not Available","13-121-1001","AQS"
"04/22/2000","71","","South DeKalb","13-089-0002","AQS"
"04/23/2000","64","","E. Rivers School","13-121-0032","AQS"
"04/24/2000","64","","South DeKalb","13-089-0002","AQS"
"04/25/2000","44","","E. Rivers School","13-121-0032","AQS"
"04/26/2000","64","","Doraville","13-089-2001","AQS"
"04/27/2000","88","","E. Rivers School","13-121-0032","AQS"
"04/28/2000","60","","South DeKalb","13-089-0002","AQS"
"04/29/2000","69","","South DeKalb","13-089-0002","AQS"
"04/30/2000","74","","Fire Station #8","13-121-0039","AQS"
"05/01/2000","77","","South DeKalb","13-089-0002","AQS"
"05/02/2000","84","","Doraville","13-089-2001","AQS"
"05/03/2000","90","","Kennesaw","13-067-0003","AQS"
"05/04/2000","85","","E. Rivers School","13-121-0032","AQS"
"05/05/2000","65","","Doraville","13-089-2001","AQS"
"05/06/2000","178","","Kennesaw","13-067-0003","AQS"
"05/07/2000","62","","E. Rivers School","13-121-0032","AQS"
"05/08/2000","62","","E. Rivers School","13-121-0032","AQS"
"05/09/2000","64","","South DeKalb","13-089-0002","AQS"
"05/10/2000","73","","E. Rivers School","13-121-0032","AQS"
"05/11/2000","74","","E. Rivers School","13-121-0032","AQS"
"05/12/2000","81","","Gwinnett","13-135-0002","AQS"
"05/13/2000","64","","South DeKalb","13-089-0002","AQS"
"05/14/2000","58","","South DeKalb","13-089-0002","AQS"
"05/15/2000","72","","E. Rivers School","13-121-0032","AQS"
"05/17/2000","84","","South DeKalb","13-089-0002","AQS"
"05/18/2000","77","","Fire Station #8","13-121-0039","AQS"
"05/19/2000","73","","E. Rivers School","13-121-0032","AQS"
"05/20/2000","71","","Doraville","13-089-2001","AQS"
"05/21/2000","63","","Fire Station #8","13-121-0039","AQS"
"05/22/2000","61","","South DeKalb","13-089-0002","AQS"
"05/23/2000","69","","Doraville","13-089-2001","AQS"
"05/24/2000","72","","Kennesaw","13-067-0003","AQS"
"05/25/2000","69","","Doraville","13-089-2001","AQS"
"05/26/2000","70","","South DeKalb","13-089-0002","AQS"
"05/27/2000","77","","Doraville","13-089-2001","AQS"
"05/28/2000","59","","Doraville","13-089-2001","AQS"
"05/29/2000","58","","South DeKalb","13-089-0002","AQS"
"05/30/2000","60","","Kennesaw","13-067-0003","AQS"
"05/31/2000","72","","E. Rivers School","13-121-0032","AQS"
"06/01/2000","95","","E. Rivers School","13-121-0032","AQS"
"06/02/2000","137","","Fire Station #8","13-121-0039","AQS"
"06/03/2000","95","","E. Rivers School","13-121-0032","AQS"
"06/04/2000","83","","E. Rivers School","13-121-0032","AQS"
"06/05/2000","82","","Doraville","13-089-2001","AQS"
"06/06/2000","62","","South DeKalb","13-089-0002","AQS"
"06/07/2000","61","","Doraville","13-089-2001","AQS"
"06/08/2000","73","","Kennesaw","13-067-0003","AQS"
"06/09/2000","75","","Doraville","13-089-2001","AQS"
"06/10/2000","75","","E. Rivers School","13-121-0032","AQS"
"06/11/2000","82","","Kennesaw","13-067-0003","AQS"
"06/12/2000","69","","South DeKalb","13-089-0002","AQS"
"06/13/2000","59","","Doraville","13-089-2001","AQS"
"06/14/2000","73","","Yorkville, King Farm","13-223-0003","AQS"
"06/15/2000","56","","South DeKalb","13-089-0002","AQS"
"06/16/2000","37","","Doraville","13-089-2001","AQS"
"06/17/2000","54","","Kennesaw","13-067-0003","AQS"
"06/18/2000","57","","South DeKalb","13-089-0002","AQS"
"06/19/2000","62","","Doraville","13-089-2001","AQS"
"06/20/2000","70","","Fire Station #8","13-121-0039","AQS"
"06/21/2000","67","","E. Rivers School","13-121-0032","AQS"
"06/22/2000","152","","E. Rivers School","13-121-0032","AQS"
"06/23/2000","61","","South DeKalb","13-089-0002","AQS"
"06/24/2000","71","","Doraville","13-089-2001","AQS"
"06/25/2000","70","","Doraville","13-089-2001","AQS"
"06/26/2000","67","","Fire Station #8","13-121-0039","AQS"
"06/27/2000","57","","Doraville","13-089-2001","AQS"
"06/28/2000","67","","Doraville","13-089-2001","AQS"
"06/29/2000","66","","Fire Station #8","13-121-0039","AQS"
"06/30/2000","78","","South DeKalb","13-089-0002","AQS"
"07/01/2000","76","","South DeKalb","13-089-0002","AQS"
"07/02/2000","93","","Doraville","13-089-2001","AQS"
"07/03/2000","98","","Doraville","13-089-2001","AQS"
"07/04/2000","104","","South DeKalb","13-089-0002","AQS"
"07/05/2000","90","","Fire Station #8","13-121-0039","AQS"
"07/06/2000","80","","E. Rivers School","13-121-0032","AQS"
"07/07/2000","73","","South DeKalb","13-089-0002","AQS"
"07/08/2000","89","","Not Available","13-121-1001","AQS"
"07/09/2000","74","","Doraville","13-089-2001","AQS"
"07/10/2000","90","","Doraville","13-089-2001","AQS"
"07/11/2000","97","","Doraville","13-089-2001","AQS"
"07/12/2000","83","","Doraville","13-089-2001","AQS"
"07/13/2000","82","","South DeKalb","13-089-0002","AQS"
"07/14/2000","99","","Not Available","13-121-1001","AQS"
"07/15/2000","69","","South DeKalb","13-089-0002","AQS"
"07/16/2000","66","","South DeKalb","13-089-0002","AQS"
"07/17/2000","67","","Yorkville, King Farm","13-223-0003","AQS"
"07/18/2000","76","","South DeKalb","13-089-0002","AQS"
"07/19/2000","90","","E. Rivers School","13-121-0032","AQS"
"07/20/2000","70","","Forest Park","13-063-0091","AQS"
"07/21/2000","66","","South DeKalb","13-089-0002","AQS"
"07/22/2000","86","","South DeKalb","13-089-0002","AQS"
"07/23/2000","78","","Yorkville, King Farm","13-223-0003","AQS"
"07/24/2000","69","","E. Rivers School","13-121-0032","AQS"
"07/25/2000","71","","Doraville","13-089-2001","AQS"
"07/26/2000","83","","Doraville","13-089-2001","AQS"
"07/27/2000","83","","Doraville","13-089-2001","AQS"
"07/28/2000","81","","South DeKalb","13-089-0002","AQS"
"07/29/2000","86","","Yorkville, King Farm","13-223-0003","AQS"
"07/30/2000","72","","Doraville","13-089-2001","AQS"
"07/31/2000","61","","Doraville","13-089-2001","AQS"
"08/01/2000","53","","Not Available","13-121-1001","AQS"
"08/02/2000","59","","Yorkville, King Farm","13-223-0003","AQS"
"08/03/2000","64","","Doraville","13-089-2001","AQS"
"08/04/2000","73","","Doraville","13-089-2001","AQS"
"08/05/2000","92","","Fire Station #8","13-121-0039","AQS"
"08/06/2000","89","","E. Rivers School","13-121-0032","AQS"
"08/07/2000","76","","Fire Station #8","13-121-0039","AQS"
"08/08/2000","68","","South DeKalb","13-089-0002","AQS"
"08/09/2000","70","","South DeKalb","13-089-0002","AQS"
"08/10/2000","75","","Doraville","13-089-2001","AQS"
"08/11/2000","74","","South DeKalb","13-089-0002","AQS"
"08/12/2000","63","","Doraville","13-089-2001","AQS"
"08/13/2000","75","","Forest Park","13-063-0091","AQS"
"08/14/2000","76","","South DeKalb","13-089-0002","AQS"
"08/15/2000","78","","Doraville","13-089-2001","AQS"
"08/16/2000","88","","Forest Park","13-063-0091","AQS"
"08/17/2000","113","","Doraville","13-089-2001","AQS"
"08/18/2000","95","","South DeKalb","13-089-0002","AQS"
"08/19/2000","78","","South DeKalb","13-089-0002","AQS"
"08/20/2000","106","","E. Rivers School","13-121-0032","AQS"
"08/21/2000","81","","E. Rivers School","13-121-0032","AQS"
"08/22/2000","88","","Doraville","13-089-2001","AQS"
"08/23/2000","98","","Doraville","13-089-2001","AQS"
"08/24/2000","93","","E. Rivers School","13-121-0032","AQS"
"08/25/2000","71","","Doraville","13-089-2001","AQS"
"08/26/2000","80","","South DeKalb","13-089-0002","AQS"
"08/27/2000","76","","Doraville","13-089-2001","AQS"
"08/28/2000","88","","Doraville","13-089-2001","AQS"
"08/29/2000","80","","Doraville","13-089-2001","AQS"
"08/30/2000","76","","Doraville","13-089-2001","AQS"
"08/31/2000","74","","Yorkville, King Farm","13-223-0003","AQS"
"09/01/2000","72","","Doraville","13-089-2001","AQS"
"09/02/2000","59","","Doraville","13-089-2001","AQS"
"09/03/2000","63","","Not Available","13-121-1001","AQS"
"09/04/2000","59","","Doraville","13-089-2001","AQS"
"09/05/2000","69","","E. Rivers School","13-121-0032","AQS"
"09/06/2000","55","","Doraville","13-089-2001","AQS"
"09/07/2000","56","","Doraville","13-089-2001","AQS"
"09/08/2000","55","","E. Rivers School","13-121-0032","AQS"
"09/09/2000","61","","Kennesaw","13-067-0003","AQS"
"09/10/2000","58","","Doraville","13-089-2001","AQS"
"09/11/2000","69","","Doraville","13-089-2001","AQS"
"09/12/2000","78","","Fire Station #8","13-121-0039","AQS"
"09/14/2000","87","","Doraville","13-089-2001","AQS"
"09/15/2000","74","","Gwinnett","13-135-0002","AQS"
"09/16/2000","52","","Doraville","13-089-2001","AQS"
"09/17/2000","56","","Doraville","13-089-2001","AQS"
"09/18/2000","59","","Forest Park","13-063-0091","AQS"
"09/19/2000","68","","Doraville","13-089-2001","AQS"
"09/20/2000","65","","E. Rivers School","13-121-0032","AQS"
"09/21/2000","57","","Fire Station #8","13-121-0039","AQS"
"09/22/2000","33","","South DeKalb","13-089-0002","AQS"
"09/23/2000","58","","Doraville","13-089-2001","AQS"
"09/24/2000","63","","Doraville","13-089-2001","AQS"
"09/25/2000","56","","South DeKalb","13-089-0002","AQS"
"09/26/2000","40","","South DeKalb","13-089-0002","AQS"
"09/27/2000","69","","E. Rivers School","13-121-0032","AQS"
"09/28/2000","67","","South DeKalb","13-089-0002","AQS"
"09/29/2000","71","","Doraville","13-089-2001","AQS"
"09/30/2000","71","","Kennesaw","13-067-0003","AQS"
"10/01/2000","74","","South DeKalb","13-089-0002","AQS"
"10/02/2000","72","","Doraville","13-089-2001","AQS"
"10/03/2000","101","","Fire Station #8","13-121-0039","AQS"
"10/04/2000","93","","Doraville","13-089-2001","AQS"
"10/05/2000","82","","South DeKalb","13-089-0002","AQS"
"10/06/2000","79","","Fire Station #8","13-121-0039","AQS"
"10/07/2000","54","","South DeKalb","13-089-0002","AQS"
"10/08/2000","51","","E. Rivers School","13-121-0032","AQS"
"10/09/2000","54","","Forest Park","13-063-0091","AQS"
"10/10/2000","56","","Doraville","13-089-2001","AQS"
"10/11/2000","68","","Doraville","13-089-2001","AQS"
"10/12/2000","77","","Fire Station #8","13-121-0039","AQS"
"10/13/2000","74","","Doraville","13-089-2001","AQS"
"10/15/2000","92","","Kennesaw","13-067-0003","AQS"
"10/16/2000","89","","Doraville","13-089-2001","AQS"
"10/17/2000","105","","Doraville","13-089-2001","AQS"
"10/18/2000","99","","Not Available","13-121-1001","AQS"
"10/19/2000","78","","Doraville","13-089-2001","AQS"
"10/20/2000","38","","Doraville","13-089-2001","AQS"
"10/21/2000","159","","Doraville","13-089-2001","AQS"
"10/22/2000","89","","E. Rivers School","13-121-0032","AQS"
"10/23/2000","117","","E. Rivers School","13-121-0032","AQS"
"10/24/2000","125","","Yorkville, King Farm","13-223-0003","AQS"
"10/25/2000","111","","South DeKalb","13-089-0002","AQS"
"10/26/2000","110","","Doraville","13-089-2001","AQS"
"10/27/2000","147","","Not Available","13-121-1001","AQS"
"10/28/2000","111","","E. Rivers School","13-121-0032","AQS"
"10/29/2000","79","","E. Rivers School","13-121-0032","AQS"
"10/30/2000","105","","Fire Station #8","13-121-0039","AQS"
"10/31/2000","98","","South DeKalb","13-089-0002","AQS"
"11/01/2000","92","","South DeKalb","13-089-0002","AQS"
"11/02/2000","134","","Forest Park","13-063-0091","AQS"
"11/03/2000","130","","Doraville","13-089-2001","AQS"
"11/04/2000","151","","Doraville","13-089-2001","AQS"
"11/05/2000","167","","Fire Station #8","13-121-0039","AQS"
"11/06/2000","85","","Doraville","13-089-2001","AQS"
"11/07/2000","97","","E. Rivers School","13-121-0032","AQS"
"11/08/2000","111","","Gwinnett","13-135-0002","AQS"
"11/09/2000","54","","Doraville","13-089-2001","AQS"
"11/10/2000","43","","Kennesaw","13-067-0003","AQS"
"11/11/2000","119","","Not Available","13-121-1001","AQS"
"11/12/2000","79","","E. Rivers School","13-121-0032","AQS"
"11/13/2000","88","","Doraville","13-089-2001","AQS"
"11/14/2000","144","","Forest Park","13-063-0091","AQS"
"11/15/2000","57","","South DeKalb","13-089-0002","AQS"
"11/16/2000","72","","E. Rivers School","13-121-0032","AQS"
"11/17/2000","58","","Fire Station #8","13-121-0039","AQS"
"11/18/2000","69","","Doraville","13-089-2001","AQS"
"11/19/2000","66","","Doraville","13-089-2001","AQS"
"11/20/2000","54","","Doraville","13-089-2001","AQS"
"11/21/2000","48","","E. Rivers School","13-121-0032","AQS"
"11/22/2000","63","","E. Rivers School","13-121-0032","AQS"
"11/23/2000","75","","Fire Station #8","13-121-0039","AQS"
"11/24/2000","74","","Doraville","13-089-2001","AQS"
"11/25/2000","56","","E. Rivers School","13-121-0032","AQS"
"11/26/2000","63","","Fire Station #8","13-121-0039","AQS"
"11/27/2000","69","","E. Rivers School","13-121-0032","AQS"
"11/28/2000","68","","E. Rivers School","13-121-0032","AQS"
"11/29/2000","89","","Fire Station #8","13-121-0039","AQS"
"11/30/2000","56","","E. Rivers School","13-121-0032","AQS"
"12/01/2000","80","","E. Rivers School","13-121-0032","AQS"
"12/02/2000","80","","Kennesaw","13-067-0003","AQS"
"12/03/2000","62","","Doraville","13-089-2001","AQS"
"12/04/2000","71","","Doraville","13-089-2001","AQS"
"12/05/2000","88","","Fire Station #8","13-121-0039","AQS"
"12/06/2000","72","","South DeKalb","13-089-0002","AQS"
"12/07/2000","78","","E. Rivers School","13-121-0032","AQS"
"12/08/2000","113","","Fire Station #8","13-121-0039","AQS"
"12/09/2000","75","","Doraville","13-089-2001","AQS"
"12/10/2000","98","","E. Rivers School","13-121-0032","AQS"
"12/11/2000","95","","Fire Station #8","13-121-0039","AQS"
"12/12/2000","53","","Doraville","13-089-2001","AQS"
"12/13/2000","55","","E. Rivers School","13-121-0032","AQS"
"12/14/2000","71","","Gwinnett","13-135-0002","AQS"
"12/15/2000","69","","Doraville","13-089-2001","AQS"
"12/16/2000","66","","E. Rivers School","13-121-0032","AQS"
"12/17/2000","80","","Not Available","13-121-1001","AQS"
"12/18/2000","71","","E. Rivers School","13-121-0032","AQS"
"12/19/2000","70","","E. Rivers School","13-121-0032","AQS"
"12/20/2000","83","","Fire Station #8","13-121-0039","AQS"
"12/21/2000","80","","Doraville","13-089-2001","AQS"
"12/22/2000","55","","Doraville","13-089-2001","AQS"
"12/23/2000","106","","E. Rivers School","13-121-0032","AQS"
"12/24/2000","69","","South DeKalb","13-089-0002","AQS"
"12/25/2000","55","","E. Rivers School","13-121-0032","AQS"
"12/26/2000","64","","Fire Station #8","13-121-0039","AQS"
"12/27/2000","44","","South DeKalb","13-089-0002","AQS"
"12/29/2000","71","","Fire Station #8","13-121-0039","AQS"
